accountId,businessDate,openingBalance,netMovement,closingBalance,currency,snapshotId
SIM-A0052,2026-09-05,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-06,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-07,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-08,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-09,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-10,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-11,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-12,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-13,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-14,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-15,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-16,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-17,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-18,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-19,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-20,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-21,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-22,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-23,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-24,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-25,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-26,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-27,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-28,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-29,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0052,2026-09-30,700000.00,0.00,700000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-01,950000.00,0.00,950000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-02,950000.00,0.00,950000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-03,950000.00,0.00,950000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-04,950000.00,20000.00,970000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-05,970000.00,0.00,970000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-06,970000.00,0.00,970000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-07,970000.00,0.00,970000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-08,970000.00,-5000.00,965000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-09,965000.00,0.00,965000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-10,965000.00,0.00,965000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-11,965000.00,0.00,965000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-12,965000.00,0.00,965000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-13,965000.00,0.00,965000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-14,965000.00,40000.00,1005000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-15,1005000.00,0.00,1005000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-16,1005000.00,0.00,1005000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-17,1005000.00,0.00,1005000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-18,1005000.00,0.00,1005000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-19,1005000.00,-10000.00,995000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-20,995000.00,0.00,995000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-21,995000.00,0.00,995000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-22,995000.00,0.00,995000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-23,995000.00,0.00,995000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-24,995000.00,15000.00,1010000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-25,1010000.00,0.00,1010000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-26,1010000.00,0.00,1010000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-27,1010000.00,0.00,1010000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-28,1010000.00,-20000.00,990000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-29,990000.00,0.00,990000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0061,2026-09-30,990000.00,0.00,990000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-01,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-02,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-03,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-04,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-05,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-06,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-07,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-08,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-09,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-10,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-11,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-12,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-13,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-14,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-15,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-16,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-17,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-18,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-19,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-20,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-21,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-22,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-23,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-24,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-25,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-26,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-27,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-28,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-29,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0062,2026-09-30,450000.00,0.00,450000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-01,1600000.00,0.00,1600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-02,1600000.00,0.00,1600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-03,1600000.00,0.00,1600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-04,1600000.00,20000.00,1620000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-05,1620000.00,0.00,1620000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-06,1620000.00,0.00,1620000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-07,1620000.00,0.00,1620000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-08,1620000.00,-5000.00,1615000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-09,1615000.00,0.00,1615000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-10,1615000.00,0.00,1615000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-11,1615000.00,0.00,1615000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-12,1615000.00,0.00,1615000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-13,1615000.00,0.00,1615000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-14,1615000.00,40000.00,1655000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-15,1655000.00,0.00,1655000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-16,1655000.00,0.00,1655000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-17,1655000.00,0.00,1655000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-18,1655000.00,0.00,1655000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-19,1655000.00,-10000.00,1645000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-20,1645000.00,0.00,1645000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-21,1645000.00,0.00,1645000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-22,1645000.00,0.00,1645000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-23,1645000.00,0.00,1645000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-24,1645000.00,15000.00,1660000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-25,1660000.00,0.00,1660000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-26,1660000.00,0.00,1660000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-27,1660000.00,0.00,1660000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-28,1660000.00,-20000.00,1640000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-29,1640000.00,0.00,1640000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0071,2026-09-30,1640000.00,0.00,1640000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-01,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-02,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-03,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-04,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-05,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-06,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-07,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-08,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-09,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-10,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-11,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-12,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-13,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-14,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-15,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-16,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-17,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-18,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-19,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-20,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-21,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-22,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-23,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-24,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-25,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-26,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-27,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-28,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-29,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0072,2026-09-30,400000.00,0.00,400000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-01,500000.00,0.00,500000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-02,500000.00,0.00,500000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-03,500000.00,0.00,500000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-04,500000.00,20000.00,520000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-05,520000.00,0.00,520000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-06,520000.00,0.00,520000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-07,520000.00,0.00,520000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-08,520000.00,-5000.00,515000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-09,515000.00,0.00,515000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-10,515000.00,0.00,515000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-11,515000.00,0.00,515000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-12,515000.00,0.00,515000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-13,515000.00,0.00,515000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-14,515000.00,40000.00,555000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-15,555000.00,0.00,555000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-16,555000.00,0.00,555000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-17,555000.00,0.00,555000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-18,555000.00,0.00,555000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-19,555000.00,-10000.00,545000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-20,545000.00,0.00,545000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-21,545000.00,0.00,545000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-22,545000.00,0.00,545000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-23,545000.00,0.00,545000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-24,545000.00,15000.00,560000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-25,560000.00,0.00,560000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-26,560000.00,0.00,560000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-27,560000.00,0.00,560000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-28,560000.00,-20000.00,540000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-29,540000.00,0.00,540000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0081,2026-09-30,540000.00,0.00,540000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-01,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-02,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-03,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-04,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-05,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-06,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-07,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-08,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-09,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-10,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-11,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-12,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-13,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-14,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-15,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-16,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-17,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-18,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-19,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-20,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-21,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-22,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-23,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-24,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-25,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-26,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-27,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-28,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-29,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0082,2026-09-30,200000.00,0.00,200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-01,1200000.00,0.00,1200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-02,1200000.00,0.00,1200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-03,1200000.00,0.00,1200000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-04,1200000.00,20000.00,1220000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-05,1220000.00,0.00,1220000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-06,1220000.00,0.00,1220000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-07,1220000.00,0.00,1220000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-08,1220000.00,-5000.00,1215000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-09,1215000.00,0.00,1215000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-10,1215000.00,0.00,1215000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-11,1215000.00,0.00,1215000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-12,1215000.00,0.00,1215000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-13,1215000.00,0.00,1215000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-14,1215000.00,40000.00,1255000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-15,1255000.00,0.00,1255000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-16,1255000.00,0.00,1255000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-17,1255000.00,0.00,1255000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-18,1255000.00,0.00,1255000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-19,1255000.00,-10000.00,1245000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-20,1245000.00,0.00,1245000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-21,1245000.00,0.00,1245000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-22,1245000.00,0.00,1245000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-23,1245000.00,0.00,1245000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-24,1245000.00,15000.00,1260000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-25,1260000.00,0.00,1260000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-26,1260000.00,0.00,1260000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-27,1260000.00,0.00,1260000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-28,1260000.00,-20000.00,1240000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-29,1240000.00,0.00,1240000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0091,2026-09-30,1240000.00,0.00,1240000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-01,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-02,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-03,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-04,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-05,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-06,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-07,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-08,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-09,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-10,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-11,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-12,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-13,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-14,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-15,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-16,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-17,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-18,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-19,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-20,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-21,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-22,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-23,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-24,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-25,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-26,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-27,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-28,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-29,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0092,2026-09-30,600000.00,0.00,600000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-01,1100000.00,0.00,1100000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-02,1100000.00,0.00,1100000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-03,1100000.00,0.00,1100000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-04,1100000.00,20000.00,1120000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-05,1120000.00,0.00,1120000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-06,1120000.00,0.00,1120000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-07,1120000.00,0.00,1120000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-08,1120000.00,-5000.00,1115000.00,CNY,SIM-SNAPSHOT-20261001
SIM-A0101,2026-09-09,1115000.00,0.00,1115000.00,CNY,SIM-SNAPSHOT-20261001
